candidat,ville,date-heure
fillon,Périgueux,2017-03-01 13:37:04
Macron,Toulouse,2017-03-01 13:37:03
fillon,Carry-le-Rouet,2017-03-01 13:37:09
Melenchon,Paris,2017-03-01 13:37:24
fillon,Paris,2017-03-01 13:37:25
Macron,Saint-Sever,2017-03-01 13:37:29
fillon,France,2017-03-01 13:37:49
fillon,Nantes,2017-03-01 13:37:58
Bayrou,Paris,2017-03-01 13:38:00
Macron,Camon,2017-03-01 13:38:06
fillon,Paris,2017-03-01 13:38:07
Hamon,Paris,2017-03-01 13:38:07
fillon,Paris,2017-03-01 13:38:20
Macron,Paris,2017-03-01 13:38:20
fillon,Paris,2017-03-01 13:38:24
fillon,France,2017-03-01 13:38:47
fillon,Paris,2017-03-01 13:38:56
fillon,Paris,2017-03-01 13:39:02
Macron,Bezannes,2017-03-01 13:39:23
fillon,Marseille,2017-03-01 13:39:38
fillon,Lyon,2017-03-01 13:39:39
fillon,Bry-sur-Marne,2017-03-01 13:39:53
fillon,Le Cannet,2017-03-01 13:40:02
Hamon,Le Cannet,2017-03-01 13:40:02
Jadot,Le Cannet,2017-03-01 13:40:02
fillon,Paris,2017-03-01 13:40:05
Macron,Paris,2017-03-01 13:40:06
fillon,France,2017-03-01 13:40:10
fillon,Paris,2017-03-01 13:40:36
fillon,Massy,2017-03-01 13:40:40
fillon,Haute-Garonne,2017-03-01 13:41:00
fillon,Lyon,2017-03-01 13:41:06
fillon,Vanves,2017-03-01 13:41:12
fillon,Metz,2017-03-01 13:41:13
fillon,Bagneux,2017-03-01 13:41:59
fillon,Draguignan,2017-03-01 13:42:04
Melenchon,Draguignan,2017-03-01 13:42:04
fillon,Taverny,2017-03-01 13:42:23
fillon,Armentières,2017-03-01 13:42:29
fillon,France,2017-03-01 13:42:30
fillon,Evry,2017-03-01 13:43:02
fillon,Le Cannet,2017-03-01 13:43:03
Jadot,Le Cannet,2017-03-01 13:43:03
fillon,Paris,2017-03-01 13:43:13
fillon,Bordeaux,2017-03-01 13:43:21
Macron,La Tronche,2017-03-01 13:43:23
Macron,Montauban,2017-03-01 13:43:36
fillon,Paris,2017-03-01 13:43:50
fillon,Saint-Etienne,2017-03-01 13:44:06
fillon,Rosny-sous-Bois,2017-03-01 13:44:31
Macron,Rosny-sous-Bois,2017-03-01 13:44:31
fillon,Fagnières,2017-03-01 13:44:48
Bayrou,Paris,2017-03-01 13:44:55
fillon,Pélissanne,2017-03-01 13:45:15
fillon,France,2017-03-01 13:45:16
fillon,Puteaux,2017-03-01 13:45:21
Hamon,Puteaux,2017-03-01 13:45:21
fillon,Saint-Etienne,2017-03-01 13:46:03
fillon,Paris,2017-03-01 13:46:21
Macron,Aspremont,2017-03-01 13:46:31
fillon,Rueil-Malmaison,2017-03-01 13:46:40
fillon,Le Cannet,2017-03-01 13:46:40
Hamon,Le Cannet,2017-03-01 13:46:40
Jadot,Le Cannet,2017-03-01 13:46:40
Bayrou,Bezannes,2017-03-01 13:47:12
Macron,Bezannes,2017-03-01 13:47:12
fillon,Paris,2017-03-01 13:47:59
Macron,Paris,2017-03-01 13:47:59
fillon,Aunay-sous-Auneau,2017-03-01 13:48:02
Bayrou,Paris,2017-03-01 13:48:16
fillon,Rueil-Malmaison,2017-03-01 13:48:36
fillon,Toulouse,2017-03-01 13:48:42
fillon,Vaulx-en-Velin,2017-03-01 13:48:43
fillon,Paris,2017-03-01 13:49:05
fillon,Paris,2017-03-01 13:49:18
fillon,Lille,2017-03-01 13:49:29
fillon,Chavigny,2017-03-01 13:49:56
fillon,Saint-Etienne,2017-03-01 13:50:00
fillon,Lyon,2017-03-01 13:50:05
Macron,Paris,2017-03-01 13:50:19
fillon,Lyon,2017-03-01 13:50:25
fillon,Bordeaux,2017-03-01 13:50:27
fillon,La Baule-Escoublac,2017-03-01 13:50:43
fillon,Ile-de-France,2017-03-01 13:51:00
fillon,Le Cannet,2017-03-01 13:51:31
fillon,Stains,2017-03-01 13:51:45
fillon,Archiac,2017-03-01 13:51:47
fillon,Deauville,2017-03-01 13:51:52
fillon,Lyon,2017-03-01 13:51:59
fillon,Bourges,2017-03-01 13:52:02
fillon,Maulette,2017-03-01 13:55:57
fillon,Marseille,2017-03-01 14:00:04
Melenchon,Saint-Germain-en-Laye,2017-03-01 14:00:20
Bayrou,Castres,2017-03-01 14:00:22
Macron,Castres,2017-03-01 14:00:22
fillon,Deauville,2017-03-01 14:00:56
fillon,Paris,2017-03-01 14:01:07
fillon,France,2017-03-01 14:01:10
fillon,Lille,2017-03-01 14:01:14
fillon,Bron,2017-03-01 14:01:28
fillon,Suresnes,2017-03-01 14:01:37
Le pen,Créteil,2017-03-01 14:01:39
fillon,Lannemezan,2017-03-01 14:02:09
fillon,Bron,2017-03-01 14:02:09
fillon,Paris,2017-03-01 14:02:16
fillon,Paris,2017-03-01 14:02:18
Macron,Paris,2017-03-01 14:02:34
fillon,Nice,2017-03-01 14:03:04
fillon,Ile-de-France,2017-03-01 14:03:19
fillon,Vaulx-en-Velin,2017-03-01 14:03:19
fillon,Nice,2017-03-01 14:03:35
fillon,Aubervilliers,2017-03-01 14:03:36
fillon,Paris,2017-03-01 14:03:52
fillon,Bron,2017-03-01 14:04:09
fillon,Paris,2017-03-01 14:04:42
Le pen,Gasny,2017-03-01 14:04:46
fillon,Bagneux,2017-03-01 14:04:59
Macron,Bagneux,2017-03-01 14:04:59
fillon,Deauville,2017-03-01 14:05:06
fillon,Saint-Pierre-de-Bailleul,2017-03-01 14:05:23
Macron,Saint-Pierre-de-Bailleul,2017-03-01 14:05:23
fillon,Besançon,2017-03-01 14:05:35
Macron,Ile-de-France,2017-03-01 14:05:43
fillon,France,2017-03-01 14:05:43
fillon,Châtillon,2017-03-01 14:05:44
fillon,Biarritz,2017-03-01 14:05:49
Le pen,Créteil,2017-03-01 14:05:52
fillon,Bourgneuf,2017-03-01 14:05:59
fillon,Le Noyer,2017-03-01 14:06:28
fillon,Vanves,2017-03-01 14:06:57
fillon,Camon,2017-03-01 14:07:27
fillon,Ile-de-France,2017-03-01 14:07:36
Le pen,Ile-de-France,2017-03-01 14:07:36
Macron,France,2017-03-01 14:07:36
fillon,Marseille,2017-03-01 14:07:37
fillon,Rhône,2017-03-01 14:07:39
Le pen,Rhône,2017-03-01 14:07:39
fillon,Bourgneuf,2017-03-01 14:07:47
Macron,France,2017-03-01 14:08:16
Hamon,France,2017-03-01 14:08:16
Macron,Les Mayons,2017-03-01 14:08:26
Macron,Saint-Sever,2017-03-01 14:08:35
fillon,Courbevoie,2017-03-01 14:09:06
fillon,Camon,2017-03-01 14:09:10
Le pen,Camon,2017-03-01 14:09:10
Macron,France,2017-03-01 14:09:13
fillon,Caudebec-lès-Elbeuf,2017-03-01 14:09:14
Macron,Caudebec-lès-Elbeuf,2017-03-01 14:09:14
Hamon,Caudebec-lès-Elbeuf,2017-03-01 14:09:14
Macron,France,2017-03-01 14:09:19
fillon,France,2017-03-01 14:09:41
fillon,Lyon,2017-03-01 14:10:02
Macron,Rosny-sous-Bois,2017-03-01 14:10:06
Macron,Saint-Denis,2017-03-01 14:10:10
Hamon,Saint-Denis,2017-03-01 14:10:10
fillon,Vittel,2017-03-01 14:10:16
fillon,Saint-Etienne,2017-03-01 14:10:19
Melenchon,Paris,2017-03-01 14:10:26
fillon,Paris,2017-03-01 14:10:39
fillon,Nice,2017-03-01 14:10:49
fillon,Vanves,2017-03-01 14:11:16
fillon,Orthez,2017-03-01 14:11:17
Macron,France,2017-03-01 14:11:40
fillon,Puteaux,2017-03-01 14:11:44
fillon,Meyzieu,2017-03-01 14:12:10
fillon,Issy-les-Moulineaux,2017-03-01 14:12:17
fillon,France,2017-03-01 14:12:36
Macron,France,2017-03-01 14:12:36
fillon,Paris,2017-03-01 14:12:50
fillon,Nice,2017-03-01 14:12:51
fillon,Rosny-sous-Bois,2017-03-01 14:12:57
fillon,Blois,2017-03-01 14:13:48
Macron,Chinon,2017-03-01 14:14:01
Macron,Rosny-sous-Bois,2017-03-01 14:14:01
Hamon,Rosny-sous-Bois,2017-03-01 14:14:01
fillon,Paris,2017-03-01 14:14:06
Hamon,Sequedin,2017-03-01 14:14:08
fillon,Courcouronnes,2017-03-01 14:14:09
Macron,France,2017-03-01 14:14:33
fillon,Caudebec-lès-Elbeuf,2017-03-01 14:14:37
fillon,Le Noyer,2017-03-01 14:14:43
Macron,Chinon,2017-03-01 14:15:00
Hamon,Aux Marais,2017-03-01 14:15:01
Macron,Rosny-sous-Bois,2017-03-01 14:15:02
fillon,Tarbes,2017-03-01 14:15:09
fillon,France,2017-03-01 14:15:21
Macron,France,2017-03-01 14:15:21
fillon,Courcouronnes,2017-03-01 14:15:53
fillon,Paris,2017-03-01 14:15:57
fillon,Bertricourt,2017-03-01 14:15:58
fillon,Paris,2017-03-01 14:16:01
Macron,Paris,2017-03-01 14:16:21
fillon,Ile-de-France,2017-03-01 14:16:44
fillon,Paris,2017-03-01 14:16:46
fillon,Poitiers,2017-03-01 14:16:50
fillon,France,2017-03-01 14:17:05
Macron,France,2017-03-01 14:17:05
fillon,Vanves,2017-03-01 14:17:16
fillon,Issy-les-Moulineaux,2017-03-01 14:17:28
Macron,Saint-Herblain,2017-03-01 14:17:36
Hamon,Saint-Herblain,2017-03-01 14:17:36
Poutou,France,2017-03-01 14:17:53
fillon,Paris,2017-03-01 14:18:09
dupontAignan,Paris,2017-03-01 14:18:09
Macron,Tournefeuille,2017-03-01 14:18:16
Macron,Bourgneuf,2017-03-01 14:18:16
fillon,Versailles,2017-03-01 14:18:45
fillon,Paris,2017-03-01 14:18:47
fillon,Saint-Lyphard,2017-03-01 14:18:51
Macron,Bourg-Saint-Maurice,2017-03-01 14:18:54
fillon,Yvelines,2017-03-01 14:18:54
fillon,Villeurbanne,2017-03-01 14:18:58
Macron,La Roche-sur-Yon,2017-03-01 14:19:34
fillon,Châtillon,2017-03-01 14:19:53
Macron,Paris,2017-03-01 14:19:53
Melenchon,Paris,2017-03-01 14:19:55
fillon,Toulouse,2017-03-01 14:20:01
fillon,Paris,2017-03-01 14:20:45
fillon,Versailles,2017-03-01 14:21:18
Macron,Saint-Sever,2017-03-01 14:21:30
fillon,Malakoff,2017-03-01 14:21:56
fillon,France,2017-03-01 14:22:05
fillon,France,2017-03-01 14:22:27
Macron,Mur-de-Sologne,2017-03-01 14:22:33
Macron,Dinan,2017-03-01 14:22:44
fillon,Ile-de-France,2017-03-01 14:23:04
fillon,Duras,2017-03-01 14:23:45
Le pen,Vénissieux,2017-03-01 14:23:45
fillon,Paris,2017-03-01 14:24:10
fillon,Annonay,2017-03-01 14:24:51
fillon,Paris,2017-03-01 14:25:51
fillon,Périgueux,2017-03-01 14:26:01
fillon,France,2017-03-01 14:26:30
Macron,France,2017-03-01 14:26:30
Hamon,Pocé-sur-Cisse,2017-03-01 14:26:37
fillon,Argelès-sur-Mer,2017-03-01 14:27:05
fillon,Châtillon,2017-03-01 14:27:07
fillon,Bagnolet,2017-03-01 14:27:14
Hamon,Versailles,2017-03-01 14:27:18
fillon,Paris,2017-03-01 14:27:28
fillon,Clichy,2017-03-01 14:27:29
Hamon,Périgueux,2017-03-01 14:27:30
fillon,Boulogne-Billancourt,2017-03-01 14:27:40
fillon,Versailles,2017-03-01 14:27:58
fillon,La Flotte,2017-03-01 14:28:10
fillon,Ile-de-France,2017-03-01 14:28:31
fillon,Clichy,2017-03-01 14:28:34
Macron,Sauvian,2017-03-01 14:28:45
fillon,Paris,2017-03-01 14:28:48
fillon,Lens,2017-03-01 14:28:50
fillon,Bagnolet,2017-03-01 14:29:01
Macron,Bagnolet,2017-03-01 14:29:01
Hamon,Morlaix,2017-03-01 14:29:01
fillon,Clichy,2017-03-01 14:29:15
fillon,Paris,2017-03-01 14:29:31
fillon,Gentilly,2017-03-01 14:29:32
fillon,Mont-de-Lans,2017-03-01 14:29:35
Le pen,Mont-de-Lans,2017-03-01 14:29:35
fillon,Bagnolet,2017-03-01 14:30:08
fillon,France,2017-03-01 14:30:23
Macron,Toulouse,2017-03-01 14:30:50
Bayrou,Bezannes,2017-03-01 14:31:20
Macron,Bezannes,2017-03-01 14:31:20
fillon,Paris,2017-03-01 14:31:26
fillon,Lyon,2017-03-01 14:31:33
fillon,Magnac-Laval,2017-03-01 14:32:21
fillon,Clichy,2017-03-01 14:32:34
fillon,La Flotte,2017-03-01 14:32:35
fillon,Laval,2017-03-01 14:32:42
Macron,Argenteuil,2017-03-01 14:32:53
fillon,Corsept,2017-03-01 14:33:18
fillon,Bagnolet,2017-03-01 14:33:26
fillon,Saint-Laurent-de-Neste,2017-03-01 14:33:36
fillon,Le Cannet,2017-03-01 14:33:46
fillon,Vannes,2017-03-01 14:33:51
fillon,Saint-Médard-de-Guizières,2017-03-01 14:33:54
fillon,France,2017-03-01 14:33:57
Macron,France,2017-03-01 14:33:57
Hamon,France,2017-03-01 14:33:57
fillon,Le Dorat,2017-03-01 14:34:08
Macron,Courbevoie,2017-03-01 14:34:34
fillon,Gond-Pontouvre,2017-03-01 14:34:39
fillon,Corsept,2017-03-01 14:34:42
Macron,France,2017-03-01 14:34:44
Macron,Pamiers,2017-03-01 14:35:26
Macron,Bezannes,2017-03-01 14:35:30
Macron,France,2017-03-01 14:35:42
Macron,Le Cannet,2017-03-01 14:35:44
Le pen,Lyon,2017-03-01 14:35:50
Macron,Lyon,2017-03-01 14:35:50
fillon,Bron,2017-03-01 14:36:08
Macron,France,2017-03-01 14:36:11
fillon,Lille,2017-03-01 14:36:42
fillon,Lyon,2017-03-01 14:36:47
Hamon,Lyon,2017-03-01 14:36:47
fillon,Bagnolet,2017-03-01 14:36:48
Macron,France,2017-03-01 14:36:58
Macron,Saint-Just-le-Martel,2017-03-01 14:36:59
fillon,Corsept,2017-03-01 14:37:22
Macron,Corsept,2017-03-01 14:37:22
fillon,Limeray,2017-03-01 14:37:38
fillon,Paris,2017-03-01 14:37:48
Macron,France,2017-03-01 14:37:52
fillon,Le Cannet,2017-03-01 14:38:00
fillon,Bondoufle,2017-03-01 14:38:12
fillon,France,2017-03-01 14:38:18
fillon,Paris,2017-03-01 14:38:21
fillon,Grenoble,2017-03-01 14:38:54
fillon,Nantes,2017-03-01 14:39:18
Le pen,Nantes,2017-03-01 14:39:18
fillon,Ile-de-France,2017-03-01 14:39:27
fillon,Paris,2017-03-01 14:39:37
fillon,Le Pontet,2017-03-01 14:40:43
fillon,Trappes,2017-03-01 14:40:46
Melenchon,Schiltigheim,2017-03-01 14:40:57
fillon,France,2017-03-01 14:41:27
fillon,Paris,2017-03-01 14:41:36
fillon,Ile-de-France,2017-03-01 14:41:46
fillon,Paris,2017-03-01 14:42:20
fillon,Viesly,2017-03-01 14:42:24
Macron,Nantes,2017-03-01 14:42:36
fillon,Paris,2017-03-01 14:42:41
fillon,Schiltigheim,2017-03-01 14:43:07
Le pen,Paris,2017-03-01 14:43:11
Macron,Paris,2017-03-01 14:43:11
fillon,France,2017-03-01 14:43:20
fillon,France,2017-03-01 14:43:42
fillon,Sausset-les-Pins,2017-03-01 14:44:00
fillon,France,2017-03-01 14:44:05
fillon,La Flotte,2017-03-01 14:44:06
fillon,Trappes,2017-03-01 14:44:16
Bayrou,Saint-Aigulin,2017-03-01 14:44:26
fillon,France,2017-03-01 14:44:44
fillon,France,2017-03-01 14:44:53
Macron,Lunel,2017-03-01 14:45:06
fillon,Aubervilliers,2017-03-01 14:45:30
fillon,France,2017-03-01 14:45:36
fillon,Paris,2017-03-01 14:45:57
fillon,France,2017-03-01 14:45:59
Macron,Aix-en-Provence,2017-03-01 14:46:40
fillon,France,2017-03-01 14:47:16
fillon,Bagneux,2017-03-01 14:47:36
Le pen,Paris,2017-03-01 14:47:37
Macron,Paris,2017-03-01 14:47:37
fillon,Vanves,2017-03-01 14:47:41
fillon,Suresnes,2017-03-01 14:47:43
Macron,Aix-en-Provence,2017-03-01 14:48:05
fillon,Paris,2017-03-01 14:48:35
fillon,Chantilly,2017-03-01 14:49:01
fillon,Saint-Raphaël,2017-03-01 14:49:50
fillon,Paris,2017-03-01 14:50:04
fillon,Vanves,2017-03-01 14:50:09
Macron,Paris,2017-03-01 14:50:13
fillon,Génissac,2017-03-01 14:50:24
fillon,Le Cannet,2017-03-01 14:50:27
Bayrou,France,2017-03-01 14:50:42
fillon,Paris,2017-03-01 14:50:47
fillon,Toulouse,2017-03-01 14:50:58
fillon,Paris,2017-03-01 14:51:16
fillon,Saint-Etienne,2017-03-01 14:51:17
fillon,Cannes,2017-03-01 14:52:16
fillon,Saint-Ouen-de-Thouberville,2017-03-01 14:52:21
fillon,Saint-Maximin-la-Sainte-Baume,2017-03-01 14:52:35
Bayrou,France,2017-03-01 14:52:36
fillon,Le Cannet,2017-03-01 14:52:50
Hamon,Le Cannet,2017-03-01 14:52:50
fillon,France,2017-03-01 14:53:19
Le pen,Roubaix,2017-03-01 14:53:23
fillon,Troyes,2017-03-01 14:53:26
fillon,Génissac,2017-03-01 14:53:36
fillon,Paris,2017-03-01 14:53:49
Bayrou,France,2017-03-01 14:54:04
Macron,France,2017-03-01 14:54:04
fillon,Issy-les-Moulineaux,2017-03-01 14:54:11
fillon,Les Mayons,2017-03-01 14:54:17
fillon,Paris,2017-03-01 14:54:21
Hamon,Morlaix,2017-03-01 14:54:59
fillon,Aix-en-Provence,2017-03-01 14:55:28
fillon,France,2017-03-01 14:55:36
Bayrou,France,2017-03-01 14:55:36
Poutou,Rivesaltes,2017-03-01 14:55:43
fillon,Ile-de-France,2017-03-01 14:56:12
fillon,Castres,2017-03-01 14:56:30
fillon,La Flotte,2017-03-01 14:56:44
fillon,Nantes,2017-03-01 14:56:47
Macron,Paris,2017-03-01 14:56:52
Macron,Le Cannet,2017-03-01 14:56:54
fillon,Bordeaux,2017-03-01 14:57:05
fillon,Paris,2017-03-01 14:57:11
Macron,Paris,2017-03-01 14:57:11
Bayrou,France,2017-03-01 14:57:26
Macron,France,2017-03-01 14:57:26
fillon,Génissac,2017-03-01 14:57:30
fillon,Paris,2017-03-01 14:57:48
fillon,Ivry-sur-Seine,2017-03-01 14:57:55
fillon,Issy-les-Moulineaux,2017-03-01 14:58:22
fillon,Trappes,2017-03-01 14:58:29
Macron,Paris,2017-03-01 15:08:05
fillon,France,2017-03-01 15:08:07
fillon,Saint-Ciers-d'Abzac,2017-03-01 15:08:19
fillon,Corsept,2017-03-01 15:08:23
Macron,Corsept,2017-03-01 15:08:23
fillon,Grenoble,2017-03-01 15:08:32
fillon,Metz,2017-03-01 15:08:43
Le pen,Metz,2017-03-01 15:08:43
fillon,Bagnolet,2017-03-01 15:08:53
fillon,Corsept,2017-03-01 15:08:57
fillon,Urrugne,2017-03-01 15:09:05
fillon,Brunoy,2017-03-01 15:09:10
Hamon,Toulon,2017-03-01 15:09:19
fillon,Murviel-lès-Montpellier,2017-03-01 15:09:23
Macron,Murviel-lès-Montpellier,2017-03-01 15:09:23
fillon,Avignon,2017-03-01 15:09:47
fillon,Paris,2017-03-01 15:09:53
fillon,Paris,2017-03-01 15:09:57
Macron,Paris,2017-03-01 15:09:58
fillon,Paris,2017-03-01 15:10:41
fillon,Paris,2017-03-01 15:11:03
fillon,Seignosse,2017-03-01 15:11:13
fillon,Lyon,2017-03-01 15:11:20
fillon,Versailles,2017-03-01 15:11:31
fillon,France,2017-03-01 15:11:34
Macron,France,2017-03-01 15:11:34
Macron,Vanves,2017-03-01 15:11:39
fillon,Paris,2017-03-01 15:11:47
Macron,Bitschhoffen,2017-03-01 15:12:13
Macron,Bezannes,2017-03-01 15:13:30
fillon,Paris,2017-03-01 15:13:30
fillon,Versailles,2017-03-01 15:14:10
Le pen,Nord,2017-03-01 15:14:16
fillon,Bagnolet,2017-03-01 15:14:17
fillon,Paris,2017-03-01 15:14:18
fillon,France,2017-03-01 15:14:42
fillon,Paris,2017-03-01 15:14:58
Macron,Paris,2017-03-01 15:14:58
fillon,Paris,2017-03-01 15:15:09
fillon,Sahurs,2017-03-01 15:15:13
Macron,La Farlède,2017-03-01 15:15:14
fillon,France,2017-03-01 15:15:30
Hamon,Toulouse,2017-03-01 15:16:15
Hamon,Saint-Raphaël,2017-03-01 15:16:28
fillon,Paris,2017-03-01 15:16:32
Macron,Paris,2017-03-01 15:16:32
fillon,Paris,2017-03-01 15:16:39
fillon,Nantes,2017-03-01 15:16:39
fillon,Paris,2017-03-01 15:16:43
Bayrou,Saint-Germain-en-Laye,2017-03-01 15:16:48
fillon,Paris,2017-03-01 15:16:57
fillon,Paris,2017-03-01 15:16:57
fillon,France,2017-03-01 15:17:12
Hamon,France,2017-03-01 15:17:12
Hamon,Nantes,2017-03-01 15:17:21
fillon,Saint-Florent,2017-03-01 15:17:37
fillon,Toulon,2017-03-01 15:17:46
Macron,Toulon,2017-03-01 15:17:46
Hamon,Toulon,2017-03-01 15:17:46
fillon,Paris,2017-03-01 15:17:46
Macron,Paris,2017-03-01 15:18:16
Bayrou,France,2017-03-01 15:18:33
fillon,Le Perreux-sur-Marne,2017-03-01 15:18:38
fillon,Gainneville,2017-03-01 15:18:49
Macron,Lyon,2017-03-01 15:19:40
fillon,Lyon,2017-03-01 15:19:43
Le pen,Cherbourg-Octeville,2017-03-01 15:20:11
fillon,Paris,2017-03-01 15:20:26
fillon,Vanves,2017-03-01 15:20:41
Hamon,Brest,2017-03-01 15:20:54
fillon,Chatte,2017-03-01 15:20:54
fillon,Roubaix,2017-03-01 15:20:57
fillon,France,2017-03-01 15:21:09
Macron,Lannion,2017-03-01 15:21:11
fillon,Paris,2017-03-01 15:21:30
fillon,Toulon,2017-03-01 15:21:55
Le pen,Toulon,2017-03-01 15:21:55
fillon,Paris,2017-03-01 15:22:55
fillon,France,2017-03-01 15:23:29
fillon,Feurs,2017-03-01 15:23:45
Macron,Feurs,2017-03-01 15:23:45
fillon,Asnières-sur-Oise,2017-03-01 15:24:08
fillon,Asnières-sur-Oise,2017-03-01 15:24:08
Macron,Caen,2017-03-01 15:24:33
fillon,Paris,2017-03-01 15:24:52
fillon,Dury,2017-03-01 15:24:58
fillon,Paris,2017-03-01 15:25:08
fillon,Nice,2017-03-01 15:25:13
fillon,Paris,2017-03-01 15:25:17
fillon,Bayonne,2017-03-01 15:25:25
Macron,Feurs,2017-03-01 15:25:33
fillon,Paris,2017-03-01 15:25:37
fillon,Paris,2017-03-01 15:26:01
Macron,Avignon,2017-03-01 15:26:04
fillon,Paris,2017-03-01 15:26:08
fillon,Saint-Laurent-du-Var,2017-03-01 15:26:18
fillon,Le Havre,2017-03-01 15:26:21
fillon,Le Havre,2017-03-01 15:26:21
Macron,Bordeaux,2017-03-01 15:26:23
fillon,Brindas,2017-03-01 15:26:30
Macron,Brindas,2017-03-01 15:26:30
fillon,Valence,2017-03-01 15:27:21
Macron,Valence,2017-03-01 15:27:21
fillon,Carbon-Blanc,2017-03-01 15:27:43
fillon,Plouisy,2017-03-01 15:27:54
fillon,Châteaugiron,2017-03-01 15:27:57
fillon,Toulouse,2017-03-01 15:28:00
fillon,Villepreux,2017-03-01 15:28:03
fillon,Paris,2017-03-01 15:28:10
fillon,Montreuil,2017-03-01 15:28:11
Macron,Murviel-lès-Montpellier,2017-03-01 15:28:19
fillon,Lyon,2017-03-01 15:28:30
fillon,Bertricourt,2017-03-01 15:28:31
fillon,Paris,2017-03-01 15:28:44
fillon,Le Plessis-Robinson,2017-03-01 15:28:46
fillon,Marseille,2017-03-01 15:29:02
Le pen,Marseille,2017-03-01 15:29:02
fillon,Paris,2017-03-01 15:29:22
fillon,Plouisy,2017-03-01 15:29:23
fillon,Carbon-Blanc,2017-03-01 15:29:53
Macron,Avignon,2017-03-01 15:30:43
fillon,Le Beausset,2017-03-01 15:30:46
fillon,Paris,2017-03-01 15:30:47
fillon,Fronton,2017-03-01 15:30:54
Hamon,Vesoul,2017-03-01 15:31:18
Le pen,Marseille,2017-03-01 15:31:32
fillon,Le Cannet,2017-03-01 15:31:33
fillon,Besançon,2017-03-01 15:32:08
Le pen,Besançon,2017-03-01 15:32:08
fillon,Paris,2017-03-01 15:32:09
Macron,Paris,2017-03-01 15:32:09
fillon,Issy-les-Moulineaux,2017-03-01 15:32:42
fillon,Paris,2017-03-01 15:32:52
fillon,Orléans,2017-03-01 15:32:58
Macron,Rosny-sous-Bois,2017-03-01 15:33:15
fillon,Toulon,2017-03-01 15:33:21
Macron,Toulon,2017-03-01 15:33:21
fillon,Clichy,2017-03-01 15:33:24
fillon,Bourgneuf,2017-03-01 15:33:28
fillon,Clichy,2017-03-01 15:34:18
fillon,Paris,2017-03-01 15:34:23
fillon,Toulouse,2017-03-01 15:34:24
fillon,Vanves,2017-03-01 15:34:25
fillon,Brest,2017-03-01 15:34:43
fillon,Le Mans,2017-03-01 15:34:44
Macron,Caen,2017-03-01 15:34:51
fillon,Gaillac,2017-03-01 15:34:54
fillon,Le Cannet,2017-03-01 15:35:21
fillon,Ile-de-France,2017-03-01 15:35:23
fillon,Clichy,2017-03-01 15:35:45
Macron,Grenade,2017-03-01 15:35:47
fillon,Paris,2017-03-01 15:35:49
fillon,Paris,2017-03-01 15:35:52
Macron,Rosny-sous-Bois,2017-03-01 15:36:19
fillon,Lannion,2017-03-01 15:36:22
fillon,Paris,2017-03-01 15:36:38
fillon,Gennevilliers,2017-03-01 15:36:42
fillon,Les Mayons,2017-03-01 15:36:58
Macron,Les Mayons,2017-03-01 15:36:58
fillon,Puy-Guillaume,2017-03-01 15:37:05
fillon,Gaillac,2017-03-01 15:37:08
fillon,Paris,2017-03-01 15:37:15
Macron,Paris,2017-03-01 15:37:15
Macron,Paris,2017-03-01 15:37:21
Bayrou,Paris,2017-03-01 15:37:25
fillon,Paris,2017-03-01 15:37:35
fillon,Le Cannet,2017-03-01 15:37:56
fillon,Châtenay-Malabry,2017-03-01 15:38:01
Melenchon,Strasbourg,2017-03-01 15:38:04
fillon,Paris,2017-03-01 15:39:07
fillon,Belfort,2017-03-01 15:39:24
Macron,Carbon-Blanc,2017-03-01 15:39:26
fillon,Puteaux,2017-03-01 15:39:37
fillon,Brest,2017-03-01 15:39:51
Macron,Thionville,2017-03-01 15:39:58
Macron,Tournefeuille,2017-03-01 15:40:00
fillon,Nice,2017-03-01 15:40:39
fillon,Meudon,2017-03-01 15:40:41
Macron,La Chapelle-des-Marais,2017-03-01 15:40:42
fillon,Les Mayons,2017-03-01 15:40:59
Macron,Hautmont,2017-03-01 15:41:17
fillon,Rosny-sous-Bois,2017-03-01 15:41:21
fillon,Gaillac-Toulza,2017-03-01 15:41:29
fillon,Levallois-Perret,2017-03-01 15:41:46
fillon,Caudebec-lès-Elbeuf,2017-03-01 15:41:53
Macron,Caudebec-lès-Elbeuf,2017-03-01 15:41:53
fillon,Toulon,2017-03-01 15:42:01
Macron,Mur-de-Sologne,2017-03-01 15:42:11
fillon,Puteaux,2017-03-01 15:42:23
fillon,Villenave-d'Ornon,2017-03-01 15:42:36
fillon,Saint-Denis,2017-03-01 15:42:49
fillon,Paris,2017-03-01 15:43:06
fillon,Paris,2017-03-01 15:43:06
fillon,Marseille,2017-03-01 15:43:37
fillon,Nantes,2017-03-01 15:43:46
fillon,Valence,2017-03-01 15:44:14
Macron,Valence,2017-03-01 15:44:14
Macron,La Chapelle-des-Marais,2017-03-01 15:44:27
fillon,Auch,2017-03-01 15:44:39
fillon,Clichy,2017-03-01 15:44:45
fillon,Paris,2017-03-01 15:45:00
fillon,Saint-Etienne,2017-03-01 15:45:08
fillon,Paris,2017-03-01 15:45:15
